Id,SalePrice
1633,163633.2668
1634,183232.255533333
1635,176050.593966667
1636,160518.541133333
1637,161022.818666667
1638,206809.705933333
1639,175682.903333333
1640,250092.5142
1641,191805.434533333
1642,222173.5931
1643,235830.9336
1644,222954.489433333
1645,177495.9501
1646,151292.300633333
1647,166415.749333333
1648,141994.709933333
1649,136172.946666667
1650,119135.374633333
1651,114036.600666667
1652,94954.8073809524
1653,101551.745533333
1654,160933.1086
1655,155321.708166667
1656,152938.201790476
1657,160804.775733333
1658,158156.491090476
1659,142397.648533333
1660,147128.032466667
1661,452361.264633333
1662,392285.324833333
1663,390554.832233333
1664,479372.848366667
1665,322565.5094
1666,334245.5718
1667,335579.1407
1668,336107.7276
1669,303434.3944
1670,341066.740266666
1671,271946.8362
1672,513597.714866667
1673,298256.628966667
1674,253823.025066667
1675,192248.363066667
1676,193046.070566667
1677,217171.9878
1678,516353.413833333
1679,378338.878533333
1680,310763.942266667
1681,253582.553466667
1682,295111.7541
1683,181040.657033333
1684,171199.616133333
1685,173268.172933333
1686,171979.404366667
1687,162976.2441
1688,188174.554066667
1689,190414.8018
1690,184238.495966667
1691,163742.0146
1692,252130.5045
1693,165362.608766667
1694,185441.8468
1695,170611.626666667
1696,271610.913166667
1697,171035.8779
1698,363900.7232
1699,338301.2757
1700,232091.888033333
1701,256922.206633333
1702,267606.8153
1703,261804.860333333
1704,311391.5474
1705,235101.3861
1706,530542.306466667
1707,214711.958466667
1708,212222.7025
1709,293864.332133333
1710,223135.326866667
1711,253482.7666
1712,251782.585366667
1713,258846.6774
1714,216321.214933333
1715,206934.099933333
1716,191552.752166667
1717,169358.904909524
1718,132607.112466667
1719,202154.214133333
1720,255345.207833333
1721,169663.064242857
1722,120289.5575
1723,156320.675466667
1724,221579.5619
1725,234786.974866667
1726,186025.030266667
1727,171024.346866667
1728,178346.9768
1729,160969.941866667
1730,154992.302133333
1731,120838.2974
1732,130531.6638
1733,121233.0766
1734,133848.145714286
1735,134420.228166667
1736,117541.9656
1737,348561.3946
1738,212989.9915
1739,310743.367
1740,198506.665833333
1741,185327.278466667
1742,174655.7165
1743,179188.5463
1744,292638.589833333
1745,238230.645066667
1746,266653.208966667
1747,210037.291533333
1748,194144.573533333
1749,158250.307233333
1750,153547.9033
1751,225949.692266667
1752,123931.878766667
1753,147007.241366667
1754,210027.841233333
1755,170507.628566667
1756,121123.1122
1757,120573.6966
1758,149413.975433333
1759,163764.796133333
1760,154890.493933333
1761,163444.398466667
1762,162354.026033333
1763,174529.046666667
1764,119609.933666667
1765,205309.9224
1766,175597.110466667
1767,191151.910333333
1768,141590.634266667
1769,178856.5003
1770,140752.048593074
1771,141571.2122
1772,138487.695233333
1773,133056.433633333
1774,154253.207966667
1775,139112.689166667
1776,125629.647033333
1777,116295.309766667
1778,129752.253033333
1779,117790.8402
1780,173685.989333333
1781,133671.038533333
1782,96677.4233666667
1783,129871.438366667
1784,83292.0796
1785,110555.030033333
1786,146648.258166667
1787,166468.084633333
1788,56451.3393333333
1789,106132.470666667
1790,72965.9721
1791,202387.5607
1792,157606.765
1793,149001.275912121
1794,144459.099125541
1795,144880.973333333
1796,120055.974566667
1797,137412.544666667
1798,120678.263133333
1799,112824.4649
1800,128239.363533333
1801,116671.340866667
1802,162857.9858
1803,161028.92
1804,140940.550133333
1805,137165.295
1806,116208.8479
1807,173912.6486
1808,116887.9182
1809,116339.094733333
1810,146182.597266667
1811,120625.3689
1812,117686.785266667
1813,126808.12
1814,95566.8879666666
1815,65513.1002
1816,94610.4998333333
1817,138739.5882
1818,141510.508733333
1819,115012.326533333
1820,76179.1485
1821,131632.064466667
1822,161088.7391
1823,67988.9978
1824,128414.909233333
1825,128026.552933333
1826,104382.213066667
1827,108186.551066667
1828,141372.551733333
1829,121064.2765
1830,168705.691166667
1831,168704.476633333
1832,138796.080266667
1833,169432.6374
1834,125859.049833333
1835,161100.2244
1836,142938.8145
1837,97793.3695333333
1838,139117.584666667
1839,78310.4788
1840,161385.563
1841,150828.818433333
1842,94995.9955666667
1843,140972.7769
1844,138186.9886
1845,133385.935266667
1846,150748.238166667
1847,149571.382
1848,61368.7031
1849,115181.133533333
1850,133826.973
1851,155687.903066667
1852,135886.071066667
1853,140091.010266667
1854,164900.692904762
1855,153470.754666667
1856,224555.9116
1857,144463.386566667
1858,148974.5954
1859,122332.6704
1860,158766.649
1861,122406.510833333
1862,295847.4826
1863,295847.4826
1864,295847.4826
1865,325161.8772
1866,332870.731733333
1867,246802.7038
1868,312264.881033333
1869,203538.438647619
1870,260236.0459
1871,245163.846133333
1872,168062.919833333
1873,222283.846
1874,133937.600066667
1875,199623.113866667
1876,200412.618433333
1877,219149.906733333
1878,206909.671566667
1879,131740.396333333
1880,136980.806
1881,243157.300266667
1882,251831.3562
1883,197252.8154
1884,223235.010466667
1885,257519.230333334
1886,302679.801
1887,210008.839533333
1888,285192.2191
1889,161827.304233333
1890,129776.4128
1891,143400.0508
1892,114000.103766667
1893,143073.7149
1894,133356.5738
1895,148277.187133333
1896,127255.3247
1897,122862.6669
1898,99159.2343333333
1899,129868.3306
1900,126034.625266667
1901,156173.232
1902,147036.756833333
1903,236498.397366667
1904,135807.809866667
1905,174692.490333333
1906,140371.0274
1907,214553.479533333
1908,120774.888133333
1909,138521.237466667
1910,130097.871933333
1911,185137.5295
1912,257128.6245
1913,124770.3502
1914,71285.5523333334
1915,301470.444266667
1916,72620.2738666667
1917,258832.232266667
1918,136346.615666667
1919,159272.3138
1920,154722.213533333
1921,418598.606366667
1922,317984.021966667
1923,192095.144066667
1924,220208.165533333
1925,229044.6625
1926,386302.269233333
1927,133727.208966667
1928,152527.559466667
1929,128308.9984
1930,130079.348566667
1931,140968.2974
1932,135570.373433333
1933,169112.2842
1934,189020.455333333
1935,177219.216366667
1936,191877.937
1937,175783.686333333
1938,173874.180333333
1939,250507.918666667
1940,204636.639366667
1941,176492.73
1942,186516.341
1943,193664.698233333
1944,303990.018233333
1945,360793.953866667
1946,165916.365833333
1947,296029.0001
1948,168549.698266667
1949,244256.325
1950,184368.677733333
1951,277480.798033333
1952,247281.9075
1953,163929.713566667
1954,198990.551833333
1955,129502.629266667
1956,315443.8295
1957,171209.053666667
1958,316092.5211
1959,145686.8365
1960,118404.125666667
1961,120137.321533333
1962,96021.4430666667
1963,105449.586566667
1964,119411.337066667
1965,155119.776990476
1966,151943.357966667
1967,282454.370166667
1968,433403.264266667
1969,385328.066966667
1970,464828.1649
1971,443954.758766667
1972,366395.120366666
1973,268356.490733333
1974,320139.536033333
1975,489153.827466667
1976,271870.428
1977,338027.085833333
1978,377348.590766666
1979,346101.4696
1980,197563.560571429
1981,335538.003066666
1982,231757.669966667
1983,217869.0459
1984,171124.1675
1985,218655.435333333
1986,221555.421133333
1987,176801.223733333
1988,176884.696166667
1989,186658.2234
1990,220230.196433333
1991,217171.9878
1992,222756.5996
1993,168456.2136
1994,251435.6469
1995,181602.331766667
1996,249145.939233333
1997,317326.2359
1998,359575.0941
1999,242539.427866667
2000,300675.0368
2001,245835.3071
2002,231798.732966667
2003,262702.115533333
2004,271215.409133333
2005,234232.2016
2006,221340.899666667
2007,249277.3428
2008,193519.526314286
2009,184877.651266667
2010,185470.0523
2011,141962.958733333
2012,175649.476409524
2013,178018.847633333
2014,190223.547
2015,192135.8445
2016,198353.6278
2017,202253.573
2018,118782.3552
2019,119752.8748
2020,126016.224
2021,118454.4351
2022,172784.422333333
2023,145339.0862
2024,226435.9062
2025,366705.478733333
2026,180060.6541
2027,152280.114466667
2028,159182.267033333
2029,175587.0348
2030,278045.914133333
2031,243435.793466667
2032,288721.435833333
2033,277405.546566667
2034,161647.530633333
2035,205858.458966667
2036,192432.2619
2037,199146.107666667
2038,310952.719666667
2039,189896.428933333
2040,432345.302333333
2041,253479.5425
2042,206448.442333333
2043,174323.0286
2044,178999.598166667
2045,233102.860533333
2046,144107.580366667
2047,154614.815666667
2048,133632.339033333
2049,139205.430366667
2050,177113.629666667
2051,102187.9394
2052,138779.603666667
2053,141275.090833333
2054,73467.8390333333
2055,170990.679133333
2056,118445.7453
2057,130707.340333333
2058,206219.0842
2059,141854.9305
2060,155377.023
2061,176219.256666667
2062,138706.202
2063,112097.514566667
2064,142181.022633333
2065,132267.758066667
2066,185183.877333333
2067,122903.639666667
2068,154798.071433333
2069,90485.6656888889
2070,110982.805866667
2071,83303.3262666667
2072,132494.3138
2073,136752.470666667
2074,176113.156166667
2075,141934.336
2076,129946.963366667
2077,150506.708166667
2078,132256.556666667
2079,137810.922066667
2080,118292.3015
2081,127560.554966667
2082,140277.553833333
2083,148209.797166667
2084,110284.204333333
2085,134181.779333333
2086,127139.982333333
2087,122443.9645
2088,119256.109233333
2089,101187.911433333
2090,133957.2333
2091,119963.192366667
2092,135162.910566667
2093,149201.775
2094,134596.830561905
2095,163754.509633333
2096,93154.6934000001
2097,90637.3578
2098,149815.5825
2099,55089.3187999999
2100,111208.771533333
2101,122614.805766667
2102,147613.498933333
2103,95600.6625333333
2104,151967.8577
2105,122675.124
2106,87633.8024666667
2107,229751.967366667
2108,125064.059214286
2109,114450.305033333
2110,127287.434666667
2111,157557.3833
2112,139577.3648
2113,121282.692766667
2114,106841.611733333
2115,153907.561666667
2116,107468.786166667
2117,152987.4806
2118,124484.7248
2119,104141.272
2120,102579.8268
2121,116996.4896
2122,86853.4406
2123,95463.1863333334
2124,217098.906933333
2125,148791.114533333
2126,168583.4085
2127,153215.6886
2128,136265.536266667
2129,100828.919333333
2130,157591.397733333
2131,183588.652133333
2132,118608.595033333
2133,115382.052
2134,117748.8051
2135,96410.8659
2136,88517.4840666666
2137,120504.673766667
2138,139515.517566667
2139,149927.175
2140,131229.585714286
2141,138271.755266667
2142,142230.960833333
2143,149445.8101
2144,129056.9823
2145,131623.551666667
2146,152586.184733333
2147,167805.1411
2148,128287.035966667
2149,140975.8239
2150,222543.126066667
2151,122609.0606
2152,170095.375666667
2153,168584.001666667
2154,116646.762671429
2155,123513.566866667
2156,234960.9112
2157,243319.531866667
2158,236799.305066667
2159,223228.392466667
2160,160319.4534
2161,261448.220366667
2162,499486.0921
2163,340366.686266666
2164,256985.682566667
2165,176568.118666667
2166,144764.415833333
2167,206585.864066667
2168,207974.3245
2169,192564.757966667
2170,220030.519266667
2171,147645.812833333
2172,143881.293066667
2173,146725.228533333
2174,246998.7433
2175,318603.4353
2176,326775.469866667
2177,260751.9763
2178,214730.913
2179,147205.06101645
2180,233307.047
2181,191591.9112
2182,225805.518366667
2183,210275.450366667
2184,143425.588933333
2185,128002.336033333
2186,157506.955566667
2187,138630.1498
2188,153449.8068
2189,169205.782066667
2190,90584.8837666667
2191,90584.8837666667
2192,101344.1838
2193,87037.8103666667
2194,94650.7574666667
2195,118441.5708
2196,108475.159
2197,108574.1008
2198,161355.141033333
2199,171040.949
2200,121668.916666667
2201,124468.864566667
2202,185492.665366667
2203,173421.7888
2204,169241.169
2205,117150.5055
2206,140141.822833333
2207,214430.7348
2208,223419.231166667
2209,178774.227333333
2210,127162.699033333
2211,113452.1562
2212,110378.444966667
2213,101187.510666667
2214,147970.866266667
2215,93285.2279666667
2216,156079.9152
2217,78815.2081333333
2218,104086.456
2219,78987.0761666667
2220,65640.5767666667
2221,295742.774733333
2222,251004.9197
2223,264832.187033333
2224,218760.993266667
2225,142913.140266667
2226,181437.176333333
2227,205138.3988
2228,271995.8311
2229,232797.5517
2230,152341.717833333
2231,204624.479
2232,183045.812966667
2233,176026.955966667
2234,256481.593566667
2235,209089.885433333
2236,280730.3961
2237,367156.0628
2238,210330.6672
2239,120206.936333333
2240,165112.2796
2241,146603.198466667
2242,143188.230166667
2243,134913.689166667
2244,90348.3506
2245,90742.5818
2246,146726.414733333
2247,92459.5182333333
2248,125159.393
2249,125261.578066667
2250,137696.192142857
2251,123178.695366667
2252,192288.7305
2253,156015.6219
2254,175847.520566667
2255,195523.349
2256,177869.398333333
2257,196965.880833333
2258,170561.962966667
2259,177022.471833333
2260,151809.124666667
2261,183531.505133333
2262,213016.846466667
2263,322819.080633333
2264,449765.519533334
2265,171072.9077
2266,272699.377533333
2267,346633.042166667
2268,371537.964166666
2269,170306.756566667
2270,173550.646633333
2271,251442.196933333
2272,198417.9
2273,165905.998766667
2274,171409.452333333
2275,197688.171466667
2276,173553.8095
2277,197506.069333333
2278,163942.380633333
2279,114560.001166667
2280,113107.831333333
2281,173569.1475
2282,184175.202433333
2283,93924.6047333334
2284,112533.702
2285,149379.821333333
2286,131556.338633333
2287,333749.683133333
2288,274036.028833333
2289,391865.202033333
2290,443483.2729
2291,314317.919933333
2292,395657.3805
2293,499401.482666667
2294,431364.9689
2295,475000.641133334
2296,287945.692033333
2297,305270.9021
2298,306727.694166666
2299,408393.246333333
2300,327756.576666667
2301,258878.091633333
2302,244554.887466667
2303,257284.986666667
2304,260277.577933333
2305,193794.6426
2306,194948.978233333
2307,190051.8093
2308,226184.524766667
2309,274682.788366667
2310,220637.1085
2311,202329.2889
2312,179947.3294
2313,176663.555666667
2314,167314.906833333
2315,172310.410366667
2316,186348.4504
2317,171893.828966667
2318,173728.147633333
2319,174260.3041
2320,181499.060866667
2321,262400.852533333
2322,167323.388466667
2323,173689.813945455
2324,164920.476866667
2325,218134.753433333
2326,163293.729766667
2327,213351.358033333
2328,221362.5365
2329,186443.414
2330,175775.3774
2331,366179.061433333
2332,442519.490033333
2333,323926.831433333
2334,265873.937066667
2335,246117.209833333
2336,337133.561666666
2337,213335.2813
2338,278932.0584
2339,233016.310233333
2340,392478.5276
2341,219173.3569
2342,250116.665033333
2343,218569.785266667
2344,241421.9624
2345,257475.320633333
2346,219234.587566667
2347,195750.500033334
2348,225751.652166667
2349,165290.547166667
2350,273057.525766667
2351,235595.681833333
2352,251607.2442
2353,232226.845566667
2354,123148.339466667
2355,145723.806533333
2356,155944.860438095
2357,203043.256566667
2358,197109.501766667
2359,119624.297666667
2360,121706.3794
2361,141898.049933333
2362,276490.8417
2363,139948.7348
2364,148739.290133333
2365,225960.2213
2366,186352.745166667
2367,235375.535466667
2368,211339.8258
2369,228357.878033333
2370,175797.839733333
2371,176161.932566667
2372,190473.163966667
2373,258006.023933333
2374,296847.930666667
2375,246904.146533333
2376,283569.358633333
2377,348265.8354
2378,138746.1118
2379,196684.244866667
2380,149869.0691
2381,162762.2929
2382,183844.870133333
2383,210641.703866667
2384,230292.4246
2385,149387.515933333
2386,143940.163333333
2387,135892.7848
2388,109643.7043
2389,132391.436566667
2390,135214.908066667
2391,135327.462333333
2392,112585.000133333
2393,166611.501666667
2394,147645.7972
2395,188423.679333333
2396,145977.147833333
2397,180309.744066667
2398,114195.497833333
2399,74572.1938
2400,61527.4805666667
2401,116372.0076
2402,134397.619166667
2403,135934.619533333
2404,141118.110733333
2405,152917.4898
2406,138077.4334
2407,132836.536380952
2408,137293.241666667
2409,127810.502833333
2410,182558.995133333
2411,129607.4308
2412,150006.357
2413,137090.941533333
2414,128667.8226
2415,145235.850133333
2416,135070.107466667
2417,127192.077833333
2418,118416.999666667
2419,135843.093133333
2420,128682.516833333
2421,153746.780566667
2422,120903.408933333
2423,109653.962266667
2424,140506.000533333
2425,186527.584066667
2426,123179.417466667
2427,120473.8974
2428,163244.477195238
2429,115927.4076
2430,135901.068
2431,126225.972933333
2432,132507.863333333
2433,143186.771333333
2434,147122.9044
2435,157759.6097
2436,103863.844366667
2437,116027.172266667
2438,129647.699333333
2439,112356.4029
2440,132879.431366667
2441,113932.4395
2442,103169.587066667
2443,106005.7411
2444,119955.697233333
2445,99577.7681
2446,118819.047033333
2447,209064.282833333
2448,147689.903866667
2449,113522.3407
2450,167008.99
2451,121645.763933333
2452,205517.712
2453,96014.555
2454,109744.4633
2455,105972.630866667
2456,147341.2788
2457,117175.016733333
2458,103596.3874
2459,112681.374733333
2460,145438.6356
2461,118605.782333333
2462,120488.9728
2463,118897.429966667
2464,160655.467433333
2465,132492.059133333
2466,124983.9735
2467,151460.130266667
2468,104211.178466667
2469,105278.399666667
2470,183184.6762
2471,195696.302166667
2472,183316.058666667
2473,124315.6486
2474,116364.205233333
2475,228457.433333333
2476,123631.418433333
2477,133539.230428571
2478,173256.595
2479,122168.107966667
2480,124909.460033333
2481,127026.667333333
2482,130569.071533333
2483,118541.640933333
2484,121967.798433333
2485,122325.8738
2486,146154.038333333
2487,169494.492033333
2488,139842.861133333
2489,152856.570266667
2490,137362.477
2491,89682.1532031746
2492,180624.4502
2493,128587.039633333
2494,161190.277266667
2495,108583.785
2496,213518.035733333
2497,147635.180266667
2498,112983.890366667
2499,94795.5151333333
2500,132106.131333333
2501,142100.69
2502,150536.279633333
2503,112446.131233333
2504,185503.4606
2505,223106.882966667
2506,260815.393766667
2507,354991.559633333
2508,260815.393766667
2509,217318.290533333
2510,228964.3127
2511,182824.048833333
2512,214084.3965
2513,221172.1718
2514,223827.3394
2515,148498.897133333
2516,155954.5706
2517,132874.252533333
2518,144680.178166667
2519,228797.355933333
2520,208165.5069
2521,192311.117
2522,226604.446033333
2523,135837.077666667
2524,140204.842133333
2525,143605.809166667
2526,146470.964
2527,117759.831333333
2528,127652.300466667
2529,131428.409533333
2530,106771.933766667
2531,261600.9501
2532,234709.816233333
2533,198593.3177
2534,244729.749866667
2535,300900.347133333
2536,227154.611733333
2537,218438.130133333
2538,184216.2382
2539,187337.9346
2540,173846.6998
2541,174042.323733333
2542,161275.8162
2543,129346.1496
2544,137254.1244
2545,128113.3591
2546,152810.730666667
2547,146613.5715
2548,146833.798466667
2549,157649.2821
2550,341394.925466667
2551,144384.404366667
2552,118376.3975
2553,90584.8837666667
2554,115973.879
2555,100686.3445
2556,104984.9584
2557,119372.407066667
2558,174519.238133333
2559,142291.491466667
2560,114530.912633333
2561,121122.9142
2562,128064.019666667
2563,128193.776333333
2564,159760.045666667
2565,112300.873419048
2566,137150.176566667
2567,133553.737333333
2568,180828.5925
2569,183436.5
2570,125624.0161
2571,153469.430533333
2572,181729.029066667
2573,235884.187533333
2574,298948.016433333
2575,133941.786133333
2576,128671.691933333
2577,156867.005066667
2578,97719.8323333333
2579,66195.1039666666
2580,124541.076566667
2581,136213.9552
2582,119786.985366667
2583,262489.2069
2584,166057.424766667
2585,182612.0834
2586,209506.485466667
2587,211560.974733333
2588,141293.922933333
2589,146693.034266667
2590,221337.558
2591,207663.3665
2592,229277.033033333
2593,246898.262533333
2594,176571.887433333
2595,205453.1329
2596,345559.077333333
2597,187358.948866667
2598,267187.5988
2599,307494.312433333
2600,148071.085733333
2601,134743.3028
2602,84866.4232190476
2603,90814.1732666667
2604,85579.1036857143
2605,81481.2638857143
2606,142895.697366667
2607,167824.550266667
2608,187150.263066667
2609,159789.592366667
2610,113532.458066667
2611,160984.002033333
2612,156276.1329
2613,124957.423166667
2614,125889.2409
2615,154329.682933333
2616,138860.848333333
2617,184216.968666667
2618,183949.4306
2619,224446.132633333
2620,185567.643466667
2621,180835.422666667
2622,183985.237333333
2623,243840.2781
2624,275799.4618
2625,315173.713066667
2626,166984.4736
2627,181274.1198
2628,407046.465266666
2629,450051.3705
2630,328738.732033333
2631,430764.061633333
2632,395388.411333333
2633,301189.094966667
2634,379519.762933333
2635,147252.8294
2636,192196.8288
2637,176508.9789
2638,251160.223666667
2639,178963.166633333
2640,149949.829133333
2641,113059.969866667
2642,197079.538466667
2643,116291.930966667
2644,129067.8162
2645,97036.3116666667
2646,96784.9533333334
2647,95910.8694666667
2648,142276.902933333
2649,144589.1075
2650,145498.559928571
2651,154570.008890476
2652,426291.4385
2653,257003.742833333
2654,258213.646433333
2655,379375.943666667
2656,317203.057933333
2657,314939.9033
2658,265626.341
2659,302762.7163
2660,324358.2532
2661,338025.7725
2662,359418.042533333
2663,293250.166366667
2664,271409.510766667
2665,320321.026733333
2666,281116.796733333
2667,169328.1984
2668,172740.311066667
2669,173279.118466667
2670,284018.8124
2671,172740.311066667
2672,193158.808433333
2673,215318.1662
2674,214486.468566667
2675,165484.958142857
2676,190827.2918
2677,204976.9492
2678,263463.048233333
2679,296969.101166667
2680,275867.755266666
2681,435675.619133333
2682,343758.266566667
2683,494811.144833333
2684,299102.2741
2685,358785.558733333
2686,255962.0248
2687,314707.610066667
2688,228766.366266667
2689,211298.995966667
2690,461856.8634
2691,187815.550533333
2692,123499.082966667
2693,191483.9385
2694,121017.3145
2695,188795.778966667
2696,183849.161
2697,191015.017533333
2698,199801.7658
2699,185202.978166667
2700,170586.4472
2701,151742.329833333
2702,122315.75
2703,140189.277533333
2704,141957.466233333
2705,132914.558747619
2706,119578.0382
2707,126190.600666667
2708,134110.513333333
2709,119407.287166667
2710,128569.812333333
2711,278096.270666667
2712,382719.100033333
2713,172105.724542857
2714,148758.488533333
2715,176107.7848
2716,147241.1728
2717,171970.8796
2718,232209.627633333
2719,155971.9878
2720,173855.3265
2721,144868.684633333
2722,154952.389933333
2723,144882.431533333
2724,129085.920066667
2725,135579.059166667
2726,143313.937133333
2727,164654.393866667
2728,167330.467333333
2729,149376.040766667
2730,144978.222466667
2731,117355.3178
2732,113995.933766667
2733,162192.752833333
2734,134323.951133333
2735,132624.6331
2736,133303.1932
2737,125454.306866667
2738,141767.098133333
2739,160852.281866667
2740,135101.651366667
2741,151210.646833333
2742,153868.928266667
2743,148633.661
2744,142046.3986
2745,135360.176666667
2746,129780.779047619
2747,156277.462733333
2748,127004.553233333
2749,132159.508914286
2750,132969.301666667
2751,121244.564633333
2752,243686.232
2753,151965.9456
2754,201458.760533333
2755,134448.141966667
2756,74877.0629666667
2757,80138.2749
2758,68889.1991
2759,166537.6324
2760,130876.779433333
2761,143561.418333333
2762,148800.198333333
2763,206455.4894
2764,165111.118666667
2765,256923.332066667
2766,141888.7727
2767,92837.025879365
2768,134471.651866667
2769,139961.7775
2770,156686.688533333
2771,121928.224366667
2772,120604.0775
2773,143029.0488
2774,143098.852066667
2775,136023.3867
2776,147085.600933333
2777,163502.215
2778,116257.684233333
2779,132200.339433333
2780,114595.1545
2781,105486.079266667
2782,94839.4064666667
2783,97785.4326666667
2784,135012.666833333
2785,143477.903266667
2786,65090.3448666667
2787,120478.174833333
2788,83659.9898333333
2789,213400.142666667
2790,91311.8778666667
2791,119580.405066667
2792,89134.7171
2793,142062.3809
2794,103148.828866667
2795,121119.088033333
2796,103716.160933333
2797,198470.599533333
2798,128245.598033333
2799,114462.1113
2800,88954.9895
2801,117165.777733333
2802,137542.036533333
2803,190684.428133333
2804,130110.636733333
2805,98162.8338666667
2806,107017.065066667
2807,148238.545533333
2808,144281.0345
2809,132882.920133333
2810,139692.4146
2811,154977.021333333
2812,146528.1828
2813,154404.556266667
2814,174471.768266667
2815,106604.972533333
2816,239178.678266667
2817,127379.261533333
2818,125966.0466
2819,173307.858133333
2820,133504.2626
2821,112885.5249
2822,174961.352833333
2823,225896.387866667
2824,165302.0865
2825,132347.338066667
2826,124272.888833333
2827,148189.858333333
2828,215474.9301
2829,196655.5412
2830,236648.402433333
2831,191669.5224
2832,221970.9271
2833,270839.1777
2834,221654.5771
2835,218084.498066667
2836,192451.3397
2837,163072.0155
2838,145713.150066667
2839,177151.104933333
2840,193037.936466667
2841,206406.008333333
2842,224557.4096
2843,147742.047833333
2844,165309.0593
2845,125824.9228
2846,212887.326166667
2847,205208.328566667
2848,214864.691266667
2849,211344.6482
2850,289989.906633333
2851,230762.488266667
2852,227354.151733333
2853,230659.4266
2854,141096.561204906
2855,204102.749833333
2856,208975.1836
2857,189253.642566667
2858,203852.463233333
2859,132061.869433333
2860,125487.7
2861,148579.395466667
2862,197490.675366667
2863,121107.6908
2864,254059.4556
2865,143400.0508
2866,137981.363433333
2867,80196.5011666666
2868,127249.1458
2869,132613.379933333
2870,162859.522233333
2871,113347.427166667
2872,54799.3454666666
2873,107443.074066667
2874,152468.715533333
2875,130974.183433333
2876,154323.158333333
2877,153687.773333333
2878,153236.484
2879,145110.7242
2880,121728.3128
2881,142497.985166667
2882,154121.941266667
2883,191953.439
2884,163167.632733333
2885,173452.578366667
2886,182087.3186
2887,114014.926366667
2888,129564.2919
2889,73389.8828333333
2890,74765.2211333333
2891,140940.707466667
2892,67446.5793333333
2893,116318.9641
2894,57665.7454666667
2895,304535.1382
2896,281867.371133333
2897,196646.727533333
2898,177083.600833333
2899,231176.6055
2900,158905.026233333
2901,189232.054866667
2902,187968.050666667
2903,350417.283833333
2904,356125.8899
2905,113463.893666667
2906,209803.850233333
2907,117224.8143
